dateTime,day,small_area,weather_forecast_type,hour,Accident,count
2022-07-06 22:00:00,2,Changi,Cloudy,22,L,0
2022-07-06 22:00:00,2,Choa Chu Kang,Cloudy,22,L,0
2022-07-06 22:00:00,2,Clementi,Cloudy,22,L,0
2022-07-06 22:00:00,2,City,Cloudy,22,L,0
2022-07-06 22:00:00,2,Geylang,Cloudy,22,L,0
2022-07-06 22:00:00,2,Hougang,Cloudy,22,L,0
2022-07-06 22:00:00,2,Jalan Bahar,Cloudy,22,L,0
2022-07-06 22:00:00,2,Jurong East,Cloudy,22,L,0
2022-07-06 22:00:00,2,Jurong Island,Cloudy,22,L,0
2022-07-06 22:00:00,2,Jurong West,Cloudy,22,L,0
2022-07-06 22:00:00,2,Kallang,Cloudy,22,L,0
2022-07-06 22:00:00,2,Lim Chu Kang,Cloudy,22,L,0
2022-07-06 22:00:00,2,Mandai,Cloudy,22,L,0
2022-07-06 22:00:00,2,Marine Parade,Cloudy,22,L,0
2022-07-06 22:00:00,2,Novena,Cloudy,22,L,0
2022-07-06 22:00:00,2,Pasir Ris,Cloudy,22,L,0
2022-07-06 22:00:00,2,Paya Lebar,Cloudy,22,L,0
2022-07-06 22:00:00,2,Pioneer,Cloudy,22,L,0
2022-07-06 22:00:00,2,Pulau Tekong,Cloudy,22,L,0
2022-07-06 22:00:00,2,Pulau Ubin,Cloudy,22,L,0
2022-07-06 22:00:00,2,Punggol,Cloudy,22,L,0
2022-07-06 22:00:00,2,Queenstown,Cloudy,22,L,0
2022-07-06 22:00:00,2,Seletar,Cloudy,22,L,0
2022-07-06 22:00:00,2,Sembawang,Cloudy,22,L,0
2022-07-06 22:00:00,2,Sengkang,Cloudy,22,L,0
2022-07-06 22:00:00,2,Sentosa,Cloudy,22,L,0
2022-07-06 22:00:00,2,Serangoon,Cloudy,22,L,0
2022-07-06 22:00:00,2,Southern Islands,Cloudy,22,L,0
2022-07-06 22:00:00,2,Sungei Kadut,Cloudy,22,L,0
2022-07-06 22:00:00,2,Tampines,Cloudy,22,L,0
2022-07-06 22:00:00,2,Tanglin,Cloudy,22,L,0
2022-07-06 22:00:00,2,Tengah,Cloudy,22,L,0
2022-07-06 22:00:00,2,Toa Payoh,Cloudy,22,L,0
2022-07-06 22:00:00,2,Tuas,Cloudy,22,L,0
2022-07-06 22:00:00,2,Western Islands,Cloudy,22,L,0
2022-07-06 22:00:00,2,Western Water Catchment,Cloudy,22,L,0
2022-07-06 22:00:00,2,Woodlands,Cloudy,22,L,0
2022-07-06 22:00:00,2,Yishun,Cloudy,22,L,0
2022-07-06 23:00:00,2,Ang Mo Kio,Cloudy,23,L,0
2022-07-06 23:00:00,2,Bedok,Cloudy,23,L,0
2022-07-06 23:00:00,2,Bishan,Cloudy,23,L,0
2022-07-06 23:00:00,2,Boon Lay,Cloudy,23,L,0
2022-07-06 23:00:00,2,Bukit Batok,Cloudy,23,L,0
2022-07-06 23:00:00,2,Bukit Merah,Cloudy,23,L,0
2022-07-06 23:00:00,2,Bukit Panjang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Bukit Timah,Cloudy,23,L,0
2022-07-06 23:00:00,2,Central Water Catchment,Cloudy,23,L,0
2022-07-06 23:00:00,2,Changi,Cloudy,23,L,0
2022-07-06 23:00:00,2,Choa Chu Kang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Clementi,Cloudy,23,L,0
2022-07-06 23:00:00,2,City,Cloudy,23,L,0
2022-07-06 23:00:00,2,Geylang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Hougang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Jalan Bahar,Cloudy,23,L,0
2022-07-06 23:00:00,2,Jurong East,Cloudy,23,L,0
2022-07-06 23:00:00,2,Jurong Island,Cloudy,23,L,0
2022-07-06 23:00:00,2,Jurong West,Cloudy,23,L,0
2022-07-06 23:00:00,2,Kallang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Lim Chu Kang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Mandai,Cloudy,23,L,0
2022-07-06 23:00:00,2,Marine Parade,Cloudy,23,L,0
2022-07-06 23:00:00,2,Novena,Cloudy,23,L,0
2022-07-06 23:00:00,2,Pasir Ris,Cloudy,23,L,0
2022-07-06 23:00:00,2,Paya Lebar,Cloudy,23,L,0
2022-07-06 23:00:00,2,Pioneer,Cloudy,23,L,0
2022-07-06 23:00:00,2,Pulau Tekong,Cloudy,23,L,0
2022-07-06 23:00:00,2,Pulau Ubin,Cloudy,23,L,0
2022-07-06 23:00:00,2,Punggol,Cloudy,23,L,0
2022-07-06 23:00:00,2,Queenstown,Cloudy,23,L,0
2022-07-06 23:00:00,2,Seletar,Cloudy,23,L,0
2022-07-06 23:00:00,2,Sembawang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Sengkang,Cloudy,23,L,0
2022-07-06 23:00:00,2,Sentosa,Cloudy,23,L,0
2022-07-06 23:00:00,2,Serangoon,Cloudy,23,L,0
2022-07-06 23:00:00,2,Southern Islands,Cloudy,23,L,0
2022-07-06 23:00:00,2,Sungei Kadut,Cloudy,23,L,0
2022-07-06 23:00:00,2,Tampines,Cloudy,23,L,0
2022-07-06 23:00:00,2,Tanglin,Cloudy,23,L,0
2022-07-06 23:00:00,2,Tengah,Cloudy,23,L,0
2022-07-06 23:00:00,2,Toa Payoh,Cloudy,23,L,0
2022-07-06 23:00:00,2,Tuas,Cloudy,23,L,0
2022-07-06 23:00:00,2,Western Islands,Cloudy,23,L,0
2022-07-06 23:00:00,2,Western Water Catchment,Cloudy,23,L,0
2022-07-06 23:00:00,2,Woodlands,Cloudy,23,L,0
2022-07-06 23:00:00,2,Yishun,Cloudy,23,L,0
2022-07-07 00:00:00,3,Ang Mo Kio,Cloudy,0,L,0
2022-07-07 00:00:00,3,Bedok,Cloudy,0,L,0
2022-07-07 00:00:00,3,Bishan,Cloudy,0,L,0
2022-07-07 00:00:00,3,Boon Lay,Cloudy,0,L,0
2022-07-07 00:00:00,3,Bukit Batok,Cloudy,0,L,0
2022-07-07 00:00:00,3,Bukit Merah,Cloudy,0,L,0
2022-07-07 00:00:00,3,Bukit Panjang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Bukit Timah,Cloudy,0,L,0
2022-07-07 00:00:00,3,Central Water Catchment,Cloudy,0,L,0
2022-07-07 00:00:00,3,Changi,Cloudy,0,L,0
2022-07-07 00:00:00,3,Choa Chu Kang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Clementi,Cloudy,0,L,0
2022-07-07 00:00:00,3,City,Cloudy,0,L,0
2022-07-07 00:00:00,3,Geylang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Hougang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Jalan Bahar,Cloudy,0,L,0
2022-07-07 00:00:00,3,Jurong East,Cloudy,0,L,0
2022-07-07 00:00:00,3,Jurong Island,Cloudy,0,L,0
2022-07-07 00:00:00,3,Jurong West,Cloudy,0,L,0
2022-07-07 00:00:00,3,Kallang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Lim Chu Kang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Mandai,Cloudy,0,L,0
2022-07-07 00:00:00,3,Marine Parade,Cloudy,0,L,0
2022-07-07 00:00:00,3,Novena,Cloudy,0,L,0
2022-07-07 00:00:00,3,Pasir Ris,Cloudy,0,L,0
2022-07-07 00:00:00,3,Paya Lebar,Cloudy,0,L,0
2022-07-07 00:00:00,3,Pioneer,Cloudy,0,L,0
2022-07-07 00:00:00,3,Pulau Tekong,Cloudy,0,L,0
2022-07-07 00:00:00,3,Pulau Ubin,Cloudy,0,L,0
2022-07-07 00:00:00,3,Punggol,Cloudy,0,L,0
2022-07-07 00:00:00,3,Queenstown,Cloudy,0,L,0
2022-07-07 00:00:00,3,Seletar,Cloudy,0,L,0
2022-07-07 00:00:00,3,Sembawang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Sengkang,Cloudy,0,L,0
2022-07-07 00:00:00,3,Sentosa,Cloudy,0,L,0
2022-07-07 00:00:00,3,Serangoon,Cloudy,0,L,0
2022-07-07 00:00:00,3,Southern Islands,Cloudy,0,L,0
2022-07-07 00:00:00,3,Sungei Kadut,Cloudy,0,L,0
2022-07-07 00:00:00,3,Tampines,Cloudy,0,L,0
2022-07-07 00:00:00,3,Tanglin,Cloudy,0,L,0
2022-07-07 00:00:00,3,Tengah,Cloudy,0,L,0
2022-07-07 00:00:00,3,Toa Payoh,Cloudy,0,L,0
2022-07-07 00:00:00,3,Tuas,Cloudy,0,L,0
2022-07-07 00:00:00,3,Western Islands,Cloudy,0,L,0
2022-07-07 00:00:00,3,Western Water Catchment,Cloudy,0,L,0
2022-07-07 00:00:00,3,Woodlands,Cloudy,0,L,0
2022-07-07 00:00:00,3,Yishun,Cloudy,0,L,0
2022-07-07 01:00:00,3,Ang Mo Kio,Cloudy,1,L,0
2022-07-07 01:00:00,3,Bedok,Cloudy,1,L,0
2022-07-07 01:00:00,3,Bishan,Cloudy,1,L,0
2022-07-07 01:00:00,3,Boon Lay,Cloudy,1,L,0
2022-07-07 01:00:00,3,Bukit Batok,Rain,1,L,0
2022-07-07 01:00:00,3,Bukit Merah,Cloudy,1,L,0
2022-07-07 01:00:00,3,Bukit Panjang,Rain,1,L,0
2022-07-07 01:00:00,3,Bukit Timah,Rain,1,L,0
2022-07-07 01:00:00,3,Central Water Catchment,Rain,1,L,0
2022-07-07 01:00:00,3,Changi,Cloudy,1,L,0
2022-07-07 01:00:00,3,Choa Chu Kang,Rain,1,L,0
2022-07-07 01:00:00,3,Clementi,Rain,1,L,0
2022-07-07 01:00:00,3,City,Cloudy,1,L,0
2022-07-07 01:00:00,3,Geylang,Cloudy,1,L,0
2022-07-07 01:00:00,3,Hougang,Cloudy,1,L,0
2022-07-07 01:00:00,3,Jalan Bahar,Cloudy,1,L,0
2022-07-07 01:00:00,3,Jurong East,Rain,1,L,0
2022-07-07 01:00:00,3,Jurong Island,Cloudy,1,L,0
2022-07-07 01:00:00,3,Jurong West,Rain,1,L,0
2022-07-07 01:00:00,3,Kallang,Cloudy,1,L,0
2022-07-07 01:00:00,3,Lim Chu Kang,Cloudy,1,L,0
2022-07-07 01:00:00,3,Mandai,Cloudy,1,L,0
2022-07-07 01:00:00,3,Marine Parade,Cloudy,1,L,0
2022-07-07 01:00:00,3,Novena,Rain,1,L,0
2022-07-07 01:00:00,3,Pasir Ris,Cloudy,1,L,0
2022-07-07 01:00:00,3,Paya Lebar,Cloudy,1,L,0
2022-07-07 01:00:00,3,Pioneer,Cloudy,1,L,0
2022-07-07 01:00:00,3,Pulau Tekong,Cloudy,1,L,0
2022-07-07 01:00:00,3,Pulau Ubin,Cloudy,1,L,0
2022-07-07 01:00:00,3,Punggol,Cloudy,1,L,0
2022-07-07 01:00:00,3,Queenstown,Rain,1,L,0
2022-07-07 01:00:00,3,Seletar,Cloudy,1,L,0
2022-07-07 01:00:00,3,Sembawang,Cloudy,1,L,0
2022-07-07 01:00:00,3,Sengkang,Cloudy,1,L,0
2022-07-07 01:00:00,3,Sentosa,Cloudy,1,L,0
2022-07-07 01:00:00,3,Serangoon,Cloudy,1,L,0
2022-07-07 01:00:00,3,Southern Islands,Cloudy,1,L,0
2022-07-07 01:00:00,3,Sungei Kadut,Cloudy,1,L,0
2022-07-07 01:00:00,3,Tampines,Cloudy,1,L,0
2022-07-07 01:00:00,3,Tanglin,Rain,1,L,0
2022-07-07 01:00:00,3,Tengah,Rain,1,L,0
2022-07-07 01:00:00,3,Toa Payoh,Cloudy,1,L,0
2022-07-07 01:00:00,3,Tuas,Cloudy,1,L,0
2022-07-07 01:00:00,3,Western Islands,Cloudy,1,L,0
2022-07-07 01:00:00,3,Western Water Catchment,Cloudy,1,L,0
2022-07-07 01:00:00,3,Woodlands,Cloudy,1,L,0
2022-07-07 01:00:00,3,Yishun,Cloudy,1,L,0
2022-07-07 02:00:00,3,Ang Mo Kio,Cloudy,2,L,0
2022-07-07 02:00:00,3,Bedok,Cloudy,2,L,0
2022-07-07 02:00:00,3,Bishan,Cloudy,2,L,0
2022-07-07 02:00:00,3,Boon Lay,Cloudy,2,L,0
2022-07-07 02:00:00,3,Bukit Batok,Cloudy,2,L,0
2022-07-07 02:00:00,3,Bukit Merah,Cloudy,2,L,0
2022-07-07 02:00:00,3,Bukit Panjang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Bukit Timah,Cloudy,2,L,0
2022-07-07 02:00:00,3,Central Water Catchment,Cloudy,2,L,0
2022-07-07 02:00:00,3,Changi,Cloudy,2,L,0
2022-07-07 02:00:00,3,Choa Chu Kang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Clementi,Cloudy,2,L,0
2022-07-07 02:00:00,3,City,Cloudy,2,L,0
2022-07-07 02:00:00,3,Geylang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Hougang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Jalan Bahar,Cloudy,2,L,0
2022-07-07 02:00:00,3,Jurong East,Cloudy,2,L,0
2022-07-07 02:00:00,3,Jurong Island,Cloudy,2,L,0
2022-07-07 02:00:00,3,Jurong West,Cloudy,2,L,0
2022-07-07 02:00:00,3,Kallang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Lim Chu Kang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Mandai,Cloudy,2,L,0
2022-07-07 02:00:00,3,Marine Parade,Cloudy,2,L,0
2022-07-07 02:00:00,3,Novena,Cloudy,2,L,0
2022-07-07 02:00:00,3,Pasir Ris,Cloudy,2,L,0
2022-07-07 02:00:00,3,Paya Lebar,Cloudy,2,L,0
2022-07-07 02:00:00,3,Pioneer,Cloudy,2,L,0
2022-07-07 02:00:00,3,Pulau Tekong,Cloudy,2,L,0
2022-07-07 02:00:00,3,Pulau Ubin,Cloudy,2,L,0
2022-07-07 02:00:00,3,Punggol,Cloudy,2,L,0
2022-07-07 02:00:00,3,Queenstown,Cloudy,2,L,0
2022-07-07 02:00:00,3,Seletar,Cloudy,2,L,0
2022-07-07 02:00:00,3,Sembawang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Sengkang,Cloudy,2,L,0
2022-07-07 02:00:00,3,Sentosa,Cloudy,2,L,0
2022-07-07 02:00:00,3,Serangoon,Cloudy,2,L,0
2022-07-07 02:00:00,3,Southern Islands,Cloudy,2,L,0
2022-07-07 02:00:00,3,Sungei Kadut,Cloudy,2,L,0
2022-07-07 02:00:00,3,Tampines,Cloudy,2,L,0
2022-07-07 02:00:00,3,Tanglin,Cloudy,2,L,0
2022-07-07 02:00:00,3,Tengah,Cloudy,2,L,0
2022-07-07 02:00:00,3,Toa Payoh,Cloudy,2,L,0
2022-07-07 02:00:00,3,Tuas,Cloudy,2,L,0
2022-07-07 02:00:00,3,Western Islands,Cloudy,2,L,0
2022-07-07 02:00:00,3,Western Water Catchment,Cloudy,2,L,0
2022-07-07 02:00:00,3,Woodlands,Cloudy,2,L,0
2022-07-07 02:00:00,3,Yishun,Cloudy,2,L,0
2022-07-07 03:00:00,3,Ang Mo Kio,Cloudy,3,L,0
2022-07-07 03:00:00,3,Bedok,Cloudy,3,L,0
2022-07-07 03:00:00,3,Bishan,Cloudy,3,L,0
2022-07-07 03:00:00,3,Boon Lay,Cloudy,3,L,0
2022-07-07 03:00:00,3,Bukit Batok,Cloudy,3,L,0
2022-07-07 03:00:00,3,Bukit Merah,Cloudy,3,L,0
2022-07-07 03:00:00,3,Bukit Panjang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Bukit Timah,Cloudy,3,L,0
2022-07-07 03:00:00,3,Central Water Catchment,Cloudy,3,L,0
2022-07-07 03:00:00,3,Changi,Cloudy,3,L,0
2022-07-07 03:00:00,3,Choa Chu Kang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Clementi,Cloudy,3,L,0
2022-07-07 03:00:00,3,City,Cloudy,3,L,0
2022-07-07 03:00:00,3,Geylang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Hougang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Jalan Bahar,Cloudy,3,L,0
2022-07-07 03:00:00,3,Jurong East,Cloudy,3,L,0
2022-07-07 03:00:00,3,Jurong Island,Cloudy,3,L,0
2022-07-07 03:00:00,3,Jurong West,Cloudy,3,L,0
2022-07-07 03:00:00,3,Kallang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Lim Chu Kang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Mandai,Cloudy,3,L,0
2022-07-07 03:00:00,3,Marine Parade,Cloudy,3,L,0
2022-07-07 03:00:00,3,Novena,Cloudy,3,L,0
2022-07-07 03:00:00,3,Pasir Ris,Cloudy,3,L,0
2022-07-07 03:00:00,3,Paya Lebar,Cloudy,3,L,0
2022-07-07 03:00:00,3,Pioneer,Cloudy,3,L,0
2022-07-07 03:00:00,3,Pulau Tekong,Cloudy,3,L,0
2022-07-07 03:00:00,3,Pulau Ubin,Cloudy,3,L,0
2022-07-07 03:00:00,3,Punggol,Cloudy,3,L,0
2022-07-07 03:00:00,3,Queenstown,Cloudy,3,L,0
2022-07-07 03:00:00,3,Seletar,Cloudy,3,L,0
2022-07-07 03:00:00,3,Sembawang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Sengkang,Cloudy,3,L,0
2022-07-07 03:00:00,3,Sentosa,Cloudy,3,L,0
2022-07-07 03:00:00,3,Serangoon,Cloudy,3,L,0
2022-07-07 03:00:00,3,Southern Islands,Cloudy,3,L,0
2022-07-07 03:00:00,3,Sungei Kadut,Cloudy,3,L,0
2022-07-07 03:00:00,3,Tampines,Cloudy,3,L,0
2022-07-07 03:00:00,3,Tanglin,Cloudy,3,L,0
2022-07-07 03:00:00,3,Tengah,Cloudy,3,L,0
2022-07-07 03:00:00,3,Toa Payoh,Cloudy,3,L,0
2022-07-07 03:00:00,3,Tuas,Cloudy,3,L,0
2022-07-07 03:00:00,3,Western Islands,Cloudy,3,L,0
2022-07-07 03:00:00,3,Western Water Catchment,Cloudy,3,L,0
2022-07-07 03:00:00,3,Woodlands,Cloudy,3,L,0
2022-07-07 03:00:00,3,Yishun,Cloudy,3,L,0
2022-07-07 04:00:00,3,Ang Mo Kio,Cloudy,4,L,0
2022-07-07 04:00:00,3,Bedok,Cloudy,4,L,0
2022-07-07 04:00:00,3,Bishan,Cloudy,4,L,0
2022-07-07 04:00:00,3,Boon Lay,Cloudy,4,L,0
2022-07-07 04:00:00,3,Bukit Batok,Cloudy,4,L,0
2022-07-07 04:00:00,3,Bukit Merah,Cloudy,4,L,0
2022-07-07 04:00:00,3,Bukit Panjang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Bukit Timah,Cloudy,4,L,0
2022-07-07 04:00:00,3,Central Water Catchment,Cloudy,4,L,0
2022-07-07 04:00:00,3,Changi,Cloudy,4,L,0
2022-07-07 04:00:00,3,Choa Chu Kang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Clementi,Cloudy,4,L,0
2022-07-07 04:00:00,3,City,Cloudy,4,L,0
2022-07-07 04:00:00,3,Geylang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Hougang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Jalan Bahar,Cloudy,4,L,0
2022-07-07 04:00:00,3,Jurong East,Cloudy,4,L,0
2022-07-07 04:00:00,3,Jurong Island,Cloudy,4,L,0
2022-07-07 04:00:00,3,Jurong West,Cloudy,4,L,0
2022-07-07 04:00:00,3,Kallang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Lim Chu Kang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Mandai,Cloudy,4,L,0
2022-07-07 04:00:00,3,Marine Parade,Cloudy,4,L,0
2022-07-07 04:00:00,3,Novena,Cloudy,4,L,0
2022-07-07 04:00:00,3,Pasir Ris,Cloudy,4,L,0
2022-07-07 04:00:00,3,Paya Lebar,Cloudy,4,L,0
2022-07-07 04:00:00,3,Pioneer,Cloudy,4,L,0
2022-07-07 04:00:00,3,Pulau Tekong,Cloudy,4,L,0
2022-07-07 04:00:00,3,Pulau Ubin,Cloudy,4,L,0
2022-07-07 04:00:00,3,Punggol,Cloudy,4,L,0
2022-07-07 04:00:00,3,Queenstown,Cloudy,4,L,0
2022-07-07 04:00:00,3,Seletar,Cloudy,4,L,0
2022-07-07 04:00:00,3,Sembawang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Sengkang,Cloudy,4,L,0
2022-07-07 04:00:00,3,Sentosa,Cloudy,4,L,0
2022-07-07 04:00:00,3,Serangoon,Cloudy,4,L,0
2022-07-07 04:00:00,3,Southern Islands,Cloudy,4,L,0
2022-07-07 04:00:00,3,Sungei Kadut,Cloudy,4,L,0
2022-07-07 04:00:00,3,Tampines,Cloudy,4,L,0
2022-07-07 04:00:00,3,Tanglin,Cloudy,4,L,0
2022-07-07 04:00:00,3,Tengah,Cloudy,4,L,0
2022-07-07 04:00:00,3,Toa Payoh,Cloudy,4,L,0
2022-07-07 04:00:00,3,Tuas,Cloudy,4,L,0
2022-07-07 04:00:00,3,Western Islands,Cloudy,4,L,0
2022-07-07 04:00:00,3,Western Water Catchment,Cloudy,4,L,0
2022-07-07 04:00:00,3,Woodlands,Cloudy,4,L,0
2022-07-07 04:00:00,3,Yishun,Cloudy,4,L,0
2022-07-07 05:00:00,3,Ang Mo Kio,Cloudy,5,L,0
2022-07-07 05:00:00,3,Bedok,Cloudy,5,L,0
2022-07-07 05:00:00,3,Bishan,Cloudy,5,L,0
2022-07-07 05:00:00,3,Boon Lay,Cloudy,5,L,0
2022-07-07 05:00:00,3,Bukit Batok,Cloudy,5,L,0
2022-07-07 05:00:00,3,Bukit Merah,Cloudy,5,L,0
2022-07-07 05:00:00,3,Bukit Panjang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Bukit Timah,Cloudy,5,L,0
2022-07-07 05:00:00,3,Central Water Catchment,Cloudy,5,L,0
2022-07-07 05:00:00,3,Changi,Cloudy,5,L,0
2022-07-07 05:00:00,3,Choa Chu Kang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Clementi,Cloudy,5,L,0
2022-07-07 05:00:00,3,City,Cloudy,5,L,0
2022-07-07 05:00:00,3,Geylang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Hougang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Jalan Bahar,Cloudy,5,L,0
2022-07-07 05:00:00,3,Jurong East,Cloudy,5,L,0
2022-07-07 05:00:00,3,Jurong Island,Cloudy,5,L,0
2022-07-07 05:00:00,3,Jurong West,Cloudy,5,L,0
2022-07-07 05:00:00,3,Kallang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Lim Chu Kang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Mandai,Cloudy,5,L,0
2022-07-07 05:00:00,3,Marine Parade,Cloudy,5,L,0
2022-07-07 05:00:00,3,Novena,Cloudy,5,L,0
2022-07-07 05:00:00,3,Pasir Ris,Cloudy,5,L,0
2022-07-07 05:00:00,3,Paya Lebar,Cloudy,5,L,0
2022-07-07 05:00:00,3,Pioneer,Cloudy,5,L,0
2022-07-07 05:00:00,3,Pulau Tekong,Cloudy,5,L,0
2022-07-07 05:00:00,3,Pulau Ubin,Cloudy,5,L,0
2022-07-07 05:00:00,3,Punggol,Cloudy,5,L,0
2022-07-07 05:00:00,3,Queenstown,Cloudy,5,L,0
2022-07-07 05:00:00,3,Seletar,Cloudy,5,L,0
2022-07-07 05:00:00,3,Sembawang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Sengkang,Cloudy,5,L,0
2022-07-07 05:00:00,3,Sentosa,Cloudy,5,L,0
2022-07-07 05:00:00,3,Serangoon,Cloudy,5,L,0
2022-07-07 05:00:00,3,Southern Islands,Cloudy,5,L,0
2022-07-07 05:00:00,3,Sungei Kadut,Cloudy,5,L,0
2022-07-07 05:00:00,3,Tampines,Cloudy,5,L,0
2022-07-07 05:00:00,3,Tanglin,Cloudy,5,L,0
2022-07-07 05:00:00,3,Tengah,Cloudy,5,L,0
2022-07-07 05:00:00,3,Toa Payoh,Cloudy,5,L,0
2022-07-07 05:00:00,3,Tuas,Cloudy,5,L,0
2022-07-07 05:00:00,3,Western Islands,Cloudy,5,L,0
2022-07-07 05:00:00,3,Western Water Catchment,Cloudy,5,L,0
2022-07-07 05:00:00,3,Woodlands,Cloudy,5,L,0
2022-07-07 05:00:00,3,Yishun,Cloudy,5,L,0
2022-07-07 06:00:00,3,Ang Mo Kio,Cloudy,6,L,0
2022-07-07 06:00:00,3,Bedok,Cloudy,6,L,0
2022-07-07 06:00:00,3,Bishan,Cloudy,6,L,0
2022-07-07 06:00:00,3,Boon Lay,Cloudy,6,L,0
2022-07-07 06:00:00,3,Bukit Batok,Cloudy,6,L,0
2022-07-07 06:00:00,3,Bukit Merah,Cloudy,6,L,0
2022-07-07 06:00:00,3,Bukit Panjang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Bukit Timah,Cloudy,6,L,0
2022-07-07 06:00:00,3,Central Water Catchment,Cloudy,6,L,0
2022-07-07 06:00:00,3,Changi,Cloudy,6,L,0
2022-07-07 06:00:00,3,Choa Chu Kang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Clementi,Cloudy,6,L,0
2022-07-07 06:00:00,3,City,Cloudy,6,L,0
2022-07-07 06:00:00,3,Geylang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Hougang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Jalan Bahar,Cloudy,6,L,0
2022-07-07 06:00:00,3,Jurong East,Cloudy,6,L,0
2022-07-07 06:00:00,3,Jurong Island,Cloudy,6,L,0
2022-07-07 06:00:00,3,Jurong West,Cloudy,6,L,0
2022-07-07 06:00:00,3,Kallang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Lim Chu Kang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Mandai,Cloudy,6,L,0
2022-07-07 06:00:00,3,Marine Parade,Cloudy,6,L,0
2022-07-07 06:00:00,3,Novena,Cloudy,6,L,0
2022-07-07 06:00:00,3,Pasir Ris,Cloudy,6,L,0
2022-07-07 06:00:00,3,Paya Lebar,Cloudy,6,L,0
2022-07-07 06:00:00,3,Pioneer,Cloudy,6,L,0
2022-07-07 06:00:00,3,Pulau Tekong,Cloudy,6,L,0
2022-07-07 06:00:00,3,Pulau Ubin,Cloudy,6,L,0
2022-07-07 06:00:00,3,Punggol,Cloudy,6,L,0
2022-07-07 06:00:00,3,Queenstown,Cloudy,6,L,0
2022-07-07 06:00:00,3,Seletar,Cloudy,6,L,0
2022-07-07 06:00:00,3,Sembawang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Sengkang,Cloudy,6,L,0
2022-07-07 06:00:00,3,Sentosa,Cloudy,6,L,0
2022-07-07 06:00:00,3,Serangoon,Cloudy,6,L,0
2022-07-07 06:00:00,3,Southern Islands,Cloudy,6,L,0
2022-07-07 06:00:00,3,Sungei Kadut,Cloudy,6,L,0
2022-07-07 06:00:00,3,Tampines,Cloudy,6,L,0
2022-07-07 06:00:00,3,Tanglin,Cloudy,6,L,0
2022-07-07 06:00:00,3,Tengah,Cloudy,6,L,0
2022-07-07 06:00:00,3,Toa Payoh,Cloudy,6,L,0
2022-07-07 06:00:00,3,Tuas,Cloudy,6,L,0
2022-07-07 06:00:00,3,Western Islands,Cloudy,6,L,0
2022-07-07 06:00:00,3,Western Water Catchment,Cloudy,6,L,0
2022-07-07 06:00:00,3,Woodlands,Cloudy,6,L,0
2022-07-07 06:00:00,3,Yishun,Cloudy,6,L,0
2022-07-07 07:00:00,3,Ang Mo Kio,Cloudy,7,L,0
2022-07-07 07:00:00,3,Bedok,Cloudy,7,L,0
